file_name,url,neighborhood,district,service,title_length,meta_length,status,timestamp
bolgelerkadikoyzuhtupasa-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/zuhtupasa-canta-temizleme.html,Zühtüpaşa,Kadıköy,Çanta Temizleme,46,134,success,2025-08-16T19:48:01.750922
bolgelerkadikoyzuhtupasa-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/zuhtupasa-kumas-deri-boyama.html,Zühtüpaşa,Kadıköy,Kumaş Deri Boyama,48,136,success,2025-08-16T19:48:01.752426
bolgelerkadikoyzuhtupasa-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/zuhtupasa-lostra-hizmeti.html,Zühtüpaşa,Kadıköy,Lostra Hizmeti,45,133,success,2025-08-16T19:48:01.754131
bolgelerkadikoyzuhtupasa-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/zuhtupasa-utu-hizmetleri.html,Zühtüpaşa,Kadıköy,Ütü Hizmetleri,45,133,success,2025-08-16T19:48:01.755805
bolgelerkadikoyosmanaga-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/osmanaga-kuru-temizleme.html,Osmanağa,Kadıköy,Kuru Temizleme,44,132,success,2025-08-16T19:48:01.757137
bolgelerkadikoyosmanaga-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/osmanaga-gelinlik-temizleme.html,Osmanağa,Kadıköy,Gelinlik Temizleme,48,136,success,2025-08-16T19:48:01.759284
bolgelerkadikoyosmanaga-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/osmanaga-abiye-temizleme.html,Osmanağa,Kadıköy,Abiye Temizleme,45,133,success,2025-08-16T19:48:01.760822
bolgelerkadikoyosmanaga-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/osmanaga-valiz-temizleme.html,Osmanağa,Kadıköy,Valiz Temizleme,45,133,success,2025-08-16T19:48:01.762425
bolgelerkadikoyosmanaga-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/osmanaga-bavul-temizleme.html,Osmanağa,Kadıköy,Bavul Temizleme,45,133,success,2025-08-16T19:48:01.764078
bolgelerkadikoyosmanaga-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/osmanaga-hali-yikama.html,Osmanağa,Kadıköy,Halı Yıkama,41,129,success,2025-08-16T19:48:01.765674
bolgelerkadikoyosmanaga-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/osmanaga-koltuk-yikama.html,Osmanağa,Kadıköy,Koltuk Yıkama,43,131,success,2025-08-16T19:48:01.767828
bolgelerkadikoyosmanaga-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/osmanaga-perde-temizleme.html,Osmanağa,Kadıköy,Perde Temizleme,45,133,success,2025-08-16T19:48:01.769658
bolgelerkadikoyosmanaga-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/osmanaga-ev-tekstili-temizligi.html,Osmanağa,Kadıköy,Ev Tekstili Temizliği,51,139,success,2025-08-16T19:48:01.771779
bolgelerkadikoyosmanaga-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/osmanaga-canta-temizleme.html,Osmanağa,Kadıköy,Çanta Temizleme,45,133,success,2025-08-16T19:48:01.773543
bolgelerkadikoyosmanaga-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/osmanaga-kumas-deri-boyama.html,Osmanağa,Kadıköy,Kumaş Deri Boyama,47,135,success,2025-08-16T19:48:01.776061
bolgelerkadikoyosmanaga-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/osmanaga-lostra-hizmeti.html,Osmanağa,Kadıköy,Lostra Hizmeti,44,132,success,2025-08-16T19:48:01.777717
bolgelerkadikoyosmanaga-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/osmanaga-utu-hizmetleri.html,Osmanağa,Kadıköy,Ütü Hizmetleri,44,132,success,2025-08-16T19:48:01.779164
bolgelerkadikoygoztepe-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/goztepe-kuru-temizleme.html,Göztepe,Kadıköy,Kuru Temizleme,43,131,success,2025-08-16T19:48:01.780811
bolgelerkadikoygoztepe-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/goztepe-gelinlik-temizleme.html,Göztepe,Kadıköy,Gelinlik Temizleme,47,135,success,2025-08-16T19:48:01.782351
bolgelerkadikoygoztepe-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/goztepe-abiye-temizleme.html,Göztepe,Kadıköy,Abiye Temizleme,44,132,success,2025-08-16T19:48:01.783694
bolgelerkadikoygoztepe-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/goztepe-valiz-temizleme.html,Göztepe,Kadıköy,Valiz Temizleme,44,132,success,2025-08-16T19:48:01.785838
bolgelerkadikoygoztepe-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/goztepe-bavul-temizleme.html,Göztepe,Kadıköy,Bavul Temizleme,44,132,success,2025-08-16T19:48:01.787643
bolgelerkadikoygoztepe-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/goztepe-hali-yikama.html,Göztepe,Kadıköy,Halı Yıkama,40,128,success,2025-08-16T19:48:01.789045
bolgelerkadikoygoztepe-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/goztepe-koltuk-yikama.html,Göztepe,Kadıköy,Koltuk Yıkama,42,130,success,2025-08-16T19:48:01.790516
bolgelerkadikoygoztepe-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/goztepe-perde-temizleme.html,Göztepe,Kadıköy,Perde Temizleme,44,132,success,2025-08-16T19:48:01.791869
bolgelerkadikoygoztepe-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/goztepe-ev-tekstili-temizligi.html,Göztepe,Kadıköy,Ev Tekstili Temizliği,50,138,success,2025-08-16T19:48:01.793278
bolgelerkadikoygoztepe-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/goztepe-canta-temizleme.html,Göztepe,Kadıköy,Çanta Temizleme,44,132,success,2025-08-16T19:48:01.794742
bolgelerkadikoygoztepe-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/goztepe-kumas-deri-boyama.html,Göztepe,Kadıköy,Kumaş Deri Boyama,46,134,success,2025-08-16T19:48:01.796585
bolgelerkadikoygoztepe-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/goztepe-lostra-hizmeti.html,Göztepe,Kadıköy,Lostra Hizmeti,43,131,success,2025-08-16T19:48:01.798303
bolgelerkadikoygoztepe-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/goztepe-utu-hizmetleri.html,Göztepe,Kadıköy,Ütü Hizmetleri,43,131,success,2025-08-16T19:48:01.800325
bolgelerkadikoyerenkoy-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/erenkoy-kuru-temizleme.html,Erenköy,Kadıköy,Kuru Temizleme,43,131,success,2025-08-16T19:48:01.801878
bolgelerkadikoyerenkoy-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/erenkoy-gelinlik-temizleme.html,Erenköy,Kadıköy,Gelinlik Temizleme,47,135,success,2025-08-16T19:48:01.803364
bolgelerkadikoyerenkoy-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/erenkoy-abiye-temizleme.html,Erenköy,Kadıköy,Abiye Temizleme,44,132,success,2025-08-16T19:48:01.805264
bolgelerkadikoyerenkoy-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/erenkoy-valiz-temizleme.html,Erenköy,Kadıköy,Valiz Temizleme,44,132,success,2025-08-16T19:48:01.806877
bolgelerkadikoyerenkoy-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/erenkoy-bavul-temizleme.html,Erenköy,Kadıköy,Bavul Temizleme,44,132,success,2025-08-16T19:48:01.808345
bolgelerkadikoyerenkoy-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/erenkoy-hali-yikama.html,Erenköy,Kadıköy,Halı Yıkama,40,128,success,2025-08-16T19:48:01.809821
bolgelerkadikoyerenkoy-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/erenkoy-koltuk-yikama.html,Erenköy,Kadıköy,Koltuk Yıkama,42,130,success,2025-08-16T19:48:01.811180
bolgelerkadikoyerenkoy-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/erenkoy-perde-temizleme.html,Erenköy,Kadıköy,Perde Temizleme,44,132,success,2025-08-16T19:48:01.812456
bolgelerkadikoyerenkoy-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/erenkoy-ev-tekstili-temizligi.html,Erenköy,Kadıköy,Ev Tekstili Temizliği,50,138,success,2025-08-16T19:48:01.814445
bolgelerkadikoyerenkoy-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/erenkoy-canta-temizleme.html,Erenköy,Kadıköy,Çanta Temizleme,44,132,success,2025-08-16T19:48:01.815724
bolgelerkadikoyerenkoy-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/erenkoy-kumas-deri-boyama.html,Erenköy,Kadıköy,Kumaş Deri Boyama,46,134,success,2025-08-16T19:48:01.817110
bolgelerkadikoyerenkoy-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/erenkoy-lostra-hizmeti.html,Erenköy,Kadıköy,Lostra Hizmeti,43,131,success,2025-08-16T19:48:01.818342
bolgelerkadikoyerenkoy-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/erenkoy-utu-hizmetleri.html,Erenköy,Kadıköy,Ütü Hizmetleri,43,131,success,2025-08-16T19:48:01.819780
bolgelerkadikoysuadiye-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/suadiye-kuru-temizleme.html,Suadiye,Kadıköy,Kuru Temizleme,43,131,success,2025-08-16T19:48:01.822187
bolgelerkadikoysuadiye-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/suadiye-gelinlik-temizleme.html,Suadiye,Kadıköy,Gelinlik Temizleme,47,135,success,2025-08-16T19:48:01.823879
bolgelerkadikoysuadiye-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/suadiye-abiye-temizleme.html,Suadiye,Kadıköy,Abiye Temizleme,44,132,success,2025-08-16T19:48:01.825364
bolgelerkadikoysuadiye-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/suadiye-valiz-temizleme.html,Suadiye,Kadıköy,Valiz Temizleme,44,132,success,2025-08-16T19:48:01.826585
bolgelerkadikoysuadiye-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/suadiye-bavul-temizleme.html,Suadiye,Kadıköy,Bavul Temizleme,44,132,success,2025-08-16T19:48:01.827769
bolgelerkadikoysuadiye-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/suadiye-hali-yikama.html,Suadiye,Kadıköy,Halı Yıkama,40,128,success,2025-08-16T19:48:01.829097
bolgelerkadikoysuadiye-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/suadiye-koltuk-yikama.html,Suadiye,Kadıköy,Koltuk Yıkama,42,130,success,2025-08-16T19:48:01.830580
bolgelerkadikoysuadiye-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/suadiye-perde-temizleme.html,Suadiye,Kadıköy,Perde Temizleme,44,132,success,2025-08-16T19:48:01.831868
bolgelerkadikoysuadiye-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/suadiye-ev-tekstili-temizligi.html,Suadiye,Kadıköy,Ev Tekstili Temizliği,50,138,success,2025-08-16T19:48:01.833133
bolgelerkadikoysuadiye-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/suadiye-canta-temizleme.html,Suadiye,Kadıköy,Çanta Temizleme,44,132,success,2025-08-16T19:48:01.834745
bolgelerkadikoysuadiye-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/suadiye-kumas-deri-boyama.html,Suadiye,Kadıköy,Kumaş Deri Boyama,46,134,success,2025-08-16T19:48:01.836103
bolgelerkadikoysuadiye-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/suadiye-lostra-hizmeti.html,Suadiye,Kadıköy,Lostra Hizmeti,43,131,success,2025-08-16T19:48:01.837753
bolgelerkadikoysuadiye-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/suadiye-utu-hizmetleri.html,Suadiye,Kadıköy,Ütü Hizmetleri,43,131,success,2025-08-16T19:48:01.840088
bolgelerkadikoycaddebostan-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/caddebostan-kuru-temizleme.html,Caddebostan,Kadıköy,Kuru Temizleme,47,135,success,2025-08-16T19:48:01.844597
bolgelerkadikoycaddebostan-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/caddebostan-gelinlik-temizleme.html,Caddebostan,Kadıköy,Gelinlik Temizleme,51,139,success,2025-08-16T19:48:01.849541
bolgelerkadikoycaddebostan-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/caddebostan-abiye-temizleme.html,Caddebostan,Kadıköy,Abiye Temizleme,48,136,success,2025-08-16T19:48:01.854481
bolgelerkadikoycaddebostan-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/caddebostan-valiz-temizleme.html,Caddebostan,Kadıköy,Valiz Temizleme,48,136,success,2025-08-16T19:48:01.856549
bolgelerkadikoycaddebostan-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/caddebostan-bavul-temizleme.html,Caddebostan,Kadıköy,Bavul Temizleme,48,136,success,2025-08-16T19:48:01.861334
bolgelerkadikoycaddebostan-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/caddebostan-hali-yikama.html,Caddebostan,Kadıköy,Halı Yıkama,44,132,success,2025-08-16T19:48:01.864498
bolgelerkadikoycaddebostan-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/caddebostan-koltuk-yikama.html,Caddebostan,Kadıköy,Koltuk Yıkama,46,134,success,2025-08-16T19:48:01.866249
bolgelerkadikoycaddebostan-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/caddebostan-perde-temizleme.html,Caddebostan,Kadıköy,Perde Temizleme,48,136,success,2025-08-16T19:48:01.868011
bolgelerkadikoycaddebostan-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/caddebostan-ev-tekstili-temizligi.html,Caddebostan,Kadıköy,Ev Tekstili Temizliği,54,142,success,2025-08-16T19:48:01.870058
bolgelerkadikoycaddebostan-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/caddebostan-canta-temizleme.html,Caddebostan,Kadıköy,Çanta Temizleme,48,136,success,2025-08-16T19:48:01.871543
bolgelerkadikoycaddebostan-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/caddebostan-kumas-deri-boyama.html,Caddebostan,Kadıköy,Kumaş Deri Boyama,50,138,success,2025-08-16T19:48:01.873440
bolgelerkadikoycaddebostan-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/caddebostan-lostra-hizmeti.html,Caddebostan,Kadıköy,Lostra Hizmeti,47,135,success,2025-08-16T19:48:01.875309
bolgelerkadikoycaddebostan-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/caddebostan-utu-hizmetleri.html,Caddebostan,Kadıköy,Ütü Hizmetleri,47,135,success,2025-08-16T19:48:01.876694
bolgelerkadikoybostanci-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/bostanci-kuru-temizleme.html,Bostancı,Kadıköy,Kuru Temizleme,44,132,success,2025-08-16T19:48:01.878163
bolgelerkadikoybostanci-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/bostanci-gelinlik-temizleme.html,Bostancı,Kadıköy,Gelinlik Temizleme,48,136,success,2025-08-16T19:48:01.880525
bolgelerkadikoybostanci-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/bostanci-abiye-temizleme.html,Bostancı,Kadıköy,Abiye Temizleme,45,133,success,2025-08-16T19:48:01.882459
bolgelerkadikoybostanci-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/bostanci-valiz-temizleme.html,Bostancı,Kadıköy,Valiz Temizleme,45,133,success,2025-08-16T19:48:01.884111
bolgelerkadikoybostanci-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/bostanci-bavul-temizleme.html,Bostancı,Kadıköy,Bavul Temizleme,45,133,success,2025-08-16T19:48:01.885746
bolgelerkadikoybostanci-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/bostanci-hali-yikama.html,Bostancı,Kadıköy,Halı Yıkama,41,129,success,2025-08-16T19:48:01.888172
bolgelerkadikoybostanci-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/bostanci-koltuk-yikama.html,Bostancı,Kadıköy,Koltuk Yıkama,43,131,success,2025-08-16T19:48:01.889347
bolgelerkadikoybostanci-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/bostanci-perde-temizleme.html,Bostancı,Kadıköy,Perde Temizleme,45,133,success,2025-08-16T19:48:01.890899
bolgelerkadikoybostanci-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/bostanci-ev-tekstili-temizligi.html,Bostancı,Kadıköy,Ev Tekstili Temizliği,51,139,success,2025-08-16T19:48:01.892489
bolgelerkadikoybostanci-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/bostanci-canta-temizleme.html,Bostancı,Kadıköy,Çanta Temizleme,45,133,success,2025-08-16T19:48:01.894196
bolgelerkadikoybostanci-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/bostanci-kumas-deri-boyama.html,Bostancı,Kadıköy,Kumaş Deri Boyama,47,135,success,2025-08-16T19:48:01.895849
bolgelerkadikoybostanci-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/bostanci-lostra-hizmeti.html,Bostancı,Kadıköy,Lostra Hizmeti,44,132,success,2025-08-16T19:48:01.897231
bolgelerkadikoybostanci-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/bostanci-utu-hizmetleri.html,Bostancı,Kadıköy,Ütü Hizmetleri,44,132,success,2025-08-16T19:48:01.898777
bolgelerkadikoykalamis-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/kalamis-kuru-temizleme.html,Kalamış,Kadıköy,Kuru Temizleme,43,131,success,2025-08-16T19:48:01.900564
bolgelerkadikoykalamis-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/kalamis-gelinlik-temizleme.html,Kalamış,Kadıköy,Gelinlik Temizleme,47,135,success,2025-08-16T19:48:01.902139
bolgelerkadikoykalamis-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/kalamis-abiye-temizleme.html,Kalamış,Kadıköy,Abiye Temizleme,44,132,success,2025-08-16T19:48:01.904353
bolgelerkadikoykalamis-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/kalamis-valiz-temizleme.html,Kalamış,Kadıköy,Valiz Temizleme,44,132,success,2025-08-16T19:48:01.905910
bolgelerkadikoykalamis-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/kalamis-bavul-temizleme.html,Kalamış,Kadıköy,Bavul Temizleme,44,132,success,2025-08-16T19:48:01.907211
bolgelerkadikoykalamis-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/kalamis-hali-yikama.html,Kalamış,Kadıköy,Halı Yıkama,40,128,success,2025-08-16T19:48:01.908518
bolgelerkadikoykalamis-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/kalamis-koltuk-yikama.html,Kalamış,Kadıköy,Koltuk Yıkama,42,130,success,2025-08-16T19:48:01.909985
bolgelerkadikoykalamis-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/kalamis-perde-temizleme.html,Kalamış,Kadıköy,Perde Temizleme,44,132,success,2025-08-16T19:48:01.911322
bolgelerkadikoykalamis-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/kalamis-ev-tekstili-temizligi.html,Kalamış,Kadıköy,Ev Tekstili Temizliği,50,138,success,2025-08-16T19:48:01.912879
bolgelerkadikoykalamis-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/kalamis-canta-temizleme.html,Kalamış,Kadıköy,Çanta Temizleme,44,132,success,2025-08-16T19:48:01.914100
bolgelerkadikoykalamis-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/kalamis-kumas-deri-boyama.html,Kalamış,Kadıköy,Kumaş Deri Boyama,46,134,success,2025-08-16T19:48:01.915483
bolgelerkadikoykalamis-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/kalamis-lostra-hizmeti.html,Kalamış,Kadıköy,Lostra Hizmeti,43,131,success,2025-08-16T19:48:01.916876
bolgelerkadikoykalamis-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/kalamis-utu-hizmetleri.html,Kalamış,Kadıköy,Ütü Hizmetleri,43,131,success,2025-08-16T19:48:01.918569
bolgelerkadikoyfeneryolu-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/feneryolu-kuru-temizleme.html,Feneryolu,Kadıköy,Kuru Temizleme,45,133,success,2025-08-16T19:48:01.920031
bolgelerkadikoyfeneryolu-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/feneryolu-gelinlik-temizleme.html,Feneryolu,Kadıköy,Gelinlik Temizleme,49,137,success,2025-08-16T19:48:01.921414
bolgelerkadikoyfeneryolu-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/feneryolu-abiye-temizleme.html,Feneryolu,Kadıköy,Abiye Temizleme,46,134,success,2025-08-16T19:48:01.923021
bolgelerkadikoyfeneryolu-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/feneryolu-valiz-temizleme.html,Feneryolu,Kadıköy,Valiz Temizleme,46,134,success,2025-08-16T19:48:01.924124
bolgelerkadikoyfeneryolu-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/feneryolu-bavul-temizleme.html,Feneryolu,Kadıköy,Bavul Temizleme,46,134,success,2025-08-16T19:48:01.925482
bolgelerkadikoyfeneryolu-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/feneryolu-hali-yikama.html,Feneryolu,Kadıköy,Halı Yıkama,42,130,success,2025-08-16T19:48:01.926347
bolgelerkadikoyfeneryolu-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/feneryolu-koltuk-yikama.html,Feneryolu,Kadıköy,Koltuk Yıkama,44,132,success,2025-08-16T19:48:01.927211
